rva	name	size
69398	?GrowAndPush@?$StructuredWorkStealingQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@AAEXPAVInternalContextBase@23@VSlot@?$Mailbox@VInternalContextBase@details@Concurrency@@@23@@Z	382
69516	?GetId@InternalContextBase@details@Concurrency@@W3BEIXZ	8
6951e	??_EInternalContextBase@details@Concurrency@@W3AEPAXI@Z	8
69526	from_numa_node	119
6959e	_FastVPIntersects	72
695e6	current	93
69643	_Current_node	90
6969d	?MinHWThreads@SchedulerProxy@details@Concurrency@@QBEIXZ	29
696ba	?Update@HillClimbing@details@Concurrency@@QAEIIIII@Z	544
698e8	?RecommendControlSetting@HillClimbing@details@Concurrency@@AAEII@Z	209
699c8	?CalculateThroughputSlope@HillClimbing@details@Concurrency@@AAENHH@Z	174
69a80	?IsStableHistory@HillClimbing@details@Concurrency@@AAE_NPAVMeasuredHistory@123@@Z	97
69af0	?FlushHistories@HillClimbing@details@Concurrency@@AAEXXZ	68
69b34	GetHistory	43
69b5f	Mean	32
69b7f	?Variance@MeasuredHistory@HillClimbing@details@Concurrency@@QAENXZ	76
69bd8	??$sign@N@details@Concurrency@@YANN@Z	54
69c0e	?InitializeSystemFunctionPointers@platform@details@Concurrency@@YAXXZ	175
69d0c	?__GetLogicalProcessorInformationEx@platform@details@Concurrency@@YAPAU_SYSTEM_LOGICAL_PROCESSOR_INFORMATION_EX@@W4_LOGICAL_PROCESSOR_RELATIONSHIP@@PAK@Z	195
69df1	?__GetLogicalProcessorInformation@platform@details@Concurrency@@YAPAU_SYSTEM_LOGICAL_PROCESSOR_INFORMATION@@PAK@Z	160
69e92	?__DeleteTimerQueueTimer@platform@details@Concurrency@@YAXPAX00@Z	43
69ebd	_Value	6
69ec3	~_NonReentrantBlockingLock	8
69ecb	_TryAcquire	14
69ed9	_ReentrantLock	13
69ee6	_Acquire	85
69f3b	_TryAcquire	44
69f67	_Release	35
69f8a	_NonReentrantPPLLock	12
69f96	_Acquire	17
69fa7	_Release	5
69fac	_ReentrantPPLLock	23
69fc3	_Acquire	53
69ff8	_Release	18
6a00a	_AcquireRead	43
6a035	_ReleaseRead	8
6a03d	_AcquireWrite	48
6a06d	_ReleaseWrite	17
6a07e	_TryAcquireWrite	29
6a09b	?_WaitEquals@_ReaderWriterLock@details@Concurrency@@CAXADJJJ@Z	51
6a0ce	?Block@LockQueueNode@details@Concurrency@@QAEXI@Z	143
6a15d	Unblock	35
6a180	WaitForNextNode	43
6a1ab	DerefTimerNode	30
6a1c9	?DispatchNodeTimeoutTimer@LockQueueNode@details@Concurrency@@SGXPAU_TP_CALLBACK_INSTANCE@@PAXPAU_TP_TIMER@@@Z	55
6a200	?DispatchNodeTimeoutTimerXP@LockQueueNode@details@Concurrency@@SGXPAXE@Z	66
6a242	_Scoped_lock	69
6a287	~_Scoped_lock	7
6a28e	_Scoped_lock	67
6a2d1	~_Scoped_lock	7
6a2d8	critical_section	32
6a2f8	native_handle	3
6a2fb	lock	54
6a331	try_lock	85
6a386	try_lock_for	94
6a3e4	unlock	121
6a45d	?_Acquire_lock@critical_section@Concurrency@@QAE_NPAX_N@Z	198
6a524	??0improper_lock@Concurrency@@QAE@ABV01@@Z	27
6a55c	?_Switch_to_active@critical_section@Concurrency@@AAEXPAX@Z	81
6a5ad	scoped_lock	69
6a5f2	lock	54
6a628	try_lock	115
6a69b	try_lock_read	34
6a6bd	?_Switch_to_active@reader_writer_lock@Concurrency@@AAEXPAX@Z	81
6a70e	?Invoke@RealizedChore@details@Concurrency@@QAEXXZ	8
6a716	??1_Scoped_lock@_NonReentrantBlockingLock@details@Concurrency@@QAE@XZ	9
6a71f	??1_Scoped_lock@_NonReentrantLock@details@Concurrency@@QAE@XZ	9
6a732	?GetAvailableNodeCount@ResourceManager@details@Concurrency@@UBEIXZ	4
6a736	FindGroupAffinity	59
6a771	GetOSVersion	73
6a7ba	CreateResourceManager	8
6a7c2	GetProcessorCount	8
6a7ca	GetProcessorNodeCount	75
6a815	GetExecutionContextId	14
6a823	set_task_execution_resources	12
6a82f	set_task_execution_resources	15
6a83e	??0HardwareAffinity@details@Concurrency@@QAE@PAX@Z	84
6a892	?ApplyTo@HardwareAffinity@details@Concurrency@@QAEXPAX@Z	53
6a8c7	?GetCurrentNodeAndCore@ResourceManager@details@Concurrency@@QAEIPAI@Z	251
6a9c3	??0unsupported_os@Concurrency@@QAE@ABV01@@Z	27
6a9fc	DiscardExistingSchedulerStatistics	77
6aa49	?SetTaskExecutionResources@ResourceManager@details@Concurrency@@SAXK@Z	320
6ab9b	?SetTaskExecutionResources@ResourceManager@details@Concurrency@@SAXGPAU_GROUP_AFFINITY@@@Z	1000
6af95	?CreateDynamicRMWorker@ResourceManager@details@Concurrency@@AAEXXZ	153
6b02f	?ApplyAffinityRestrictions@ResourceManager@details@Concurrency@@CAXPAK@Z	44
6b05b	?GetTopologyInformation@ResourceManager@details@Concurrency@@CAXW4_LOGICAL_PROCESSOR_RELATIONSHIP@@@Z	29
6b078	?Release@ResourceManager@details@Concurrency@@UAEIXZ	133
6b0fd	?CreateNodeTopology@ResourceManager@details@Concurrency@@UAEXIPAIPAPAI0@Z	3
6b100	?RemoveExecutionResource@ResourceManager@details@Concurrency@@QAEXPAVExecutionResource@23@@Z	112
6b170	?Shutdown@ResourceManager@details@Concurrency@@QAEXPAVSchedulerProxy@23@@Z	216
6b248	?DistributeCoresToSurvivingScheduler@ResourceManager@details@Concurrency@@AAE_NXZ	427
6b3f3	?RoundUpScaledAllocations@ResourceManager@details@Concurrency@@CAXPAPAUAllocationData@23@II@Z	436
6b5b0	?RedistributeCoresAmongAll@ResourceManager@details@Concurrency@@AAEIPAVSchedulerProxy@23@III@Z	1032
6b9c0	ReleaseCoresOnExistingSchedulers	85
6ba15	?ReleaseSchedulerResources@ResourceManager@details@Concurrency@@AAE_NPAVSchedulerProxy@23@0I@Z	230
6bafb	CommitStolenCores	269
6bc08	ToggleRMIdleState	109
6bc75	?PopulateDynamicAllocationData@ResourceManager@details@Concurrency@@AAEXXZ	260
6bd79	HandleBorrowedCores	281
6be92	?HandleSharedCores@ResourceManager@details@Concurrency@@AAEXPAVSchedulerProxy@23@PAUDynamicAllocationData@23@@Z	324
6bfd6	?PreProcessDynamicAllocationData@ResourceManager@details@Concurrency@@AAEXXZ	191
6c095	?AdjustDynamicAllocation@ResourceManager@details@Concurrency@@AAEIIII@Z	209
6c166	PrepareReceiversForCoreTransfer	559
6c395	DynamicAssignCores	108
6c401	DynamicMigrateCores	360
6c569	FindCoreForPartiallyFilledNode	266
6c673	FindBestFitExclusiveAllocation	837
6c9b8	?DistributeExclusiveCores@ResourceManager@details@Concurrency@@AAEXIIIII@Z	314
6caf2	?FindBestFitIdleAllocation@ResourceManager@details@Concurrency@@AAEIIPAUDynamicAllocationData@23@I@Z	268
6cbfe	?DistributeIdleCores@ResourceManager@details@Concurrency@@AAEXII@Z	385
6cd7f	?DoCoreMigration@ResourceManager@details@Concurrency@@AAEXXZ	676
6d023	SendResourceNotifications	463
6d1f2	?DynamicResourceManager@ResourceManager@details@Concurrency@@AAEXXZ	258
6d2f4	?DynamicRMThreadProc@ResourceManager@details@Concurrency@@CGKPAX@Z	22
6d30a	??1ResourceManager@details@Concurrency@@AAE@XZ	235
6d3f5	??_GCacheLocalScheduleGroup@details@Concurrency@@UAEPAXI@Z	32
6d430	?SetDetached@WorkQueue@details@Concurrency@@QAEX_N@Z	70
6d476	?Id@ScheduleGroupBase@details@Concurrency@@UBEIXZ	4
6d47a	?Reference@ScheduleGroupBase@details@Concurrency@@UAEIXZ	24
6d492	?Release@ScheduleGroupBase@details@Concurrency@@UAEIXZ	5
6d497	??_EScheduleGroupSegmentBase@details@Concurrency@@UAEPAXI@Z	31
6d4b6	FindSegment	82
6d508	?LocateSegment@ScheduleGroupBase@details@Concurrency@@UAEPAVScheduleGroupSegmentBase@23@PAVlocation@3@_N@Z	318
6d646	RemoveSegments	63
6d685	?ScheduleTask@ScheduleGroupBase@details@Concurrency@@UAEXP6AXPAX@Z0@Z	22
6d69b	?AddRunnableContext@ScheduleGroupSegmentBase@details@Concurrency@@IAEXPAVInternalContextBase@23@Vlocation@3@@Z	188
6d757	?StealUnrealizedChore@ScheduleGroupSegmentBase@details@Concurrency@@IAEPAV_UnrealizedChore@23@_N@Z	441
6d910	LocateUnrealizedChores	83
6d963	?SafelyDeleteDetachedWorkQueue@ScheduleGroupSegmentBase@details@Concurrency@@IAE_NPAVWorkQueue@23@@Z	88
6d9bb	?ScheduleTask@ScheduleGroupSegmentBase@details@Concurrency@@QAEXP6AXPAX@Z0@Z	327
6db09	?GetDetachedWorkQueue@ScheduleGroupSegmentBase@details@Concurrency@@IAEPAVWorkQueue@23@XZ	150
6db9f	?GetRealizedChore@ScheduleGroupSegmentBase@details@Concurrency@@IAEPAVRealizedChore@23@XZ	64
6dbdf	GetInternalContext	51
6dc12	?ReleaseInternalContext@ScheduleGroupSegmentBase@details@Concurrency@@IAEXPAVInternalContextBase@23@@Z	63
6dc51	??1ScheduleGroupSegmentBase@details@Concurrency@@UAE@XZ	118
6dcc7	?Remove@ScheduleGroupSegmentBase@details@Concurrency@@IAEXXZ	59
6dd02	??1?$Mailbox@V_UnrealizedChore@details@Concurrency@@@details@Concurrency@@QAE@XZ	105
6dd6b	?Dequeue@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@details@Concurrency@@QAE_NPAPAV_UnrealizedChore@23@@Z	245
6de60	??0?$ListArray@VScheduleGroupSegmentBase@details@Concurrency@@@details@Concurrency@@QAE@PAVSchedulerBase@12@HH@Z	200
6df28	??1?$ListArray@VWorkQueue@details@Concurrency@@@details@Concurrency@@QAE@XZ	142
6dfb6	??A?$ListArray@VVirtualProcessor@details@Concurrency@@@details@Concurrency@@QBEPAVVirtualProcessor@12@H@Z	70
6dffe	??1?$ListArray@U?$ListArrayInlineLink@VWorkQueue@details@Concurrency@@@details@Concurrency@@@details@Concurrency@@QAE@XZ	149
6e093	?Remove@?$ListArray@U?$ListArrayInlineLink@VWorkQueue@details@Concurrency@@@details@Concurrency@@@details@Concurrency@@QAE_NPAU?$ListArrayInlineLink@VWorkQueue@details@Concurrency@@@23@H_N@Z	114
6e105	??1Scheduler@Concurrency@@MAE@XZ	7
6e10c	??_EScheduler@Concurrency@@MAEPAXI@Z	32
6e12c	??_GRealizedChore@details@Concurrency@@UAEPAXI@Z	32
6e154	??1ReferenceCountedQuickBitSet@details@Concurrency@@QAE@XZ	23
6e16b	?GetFirstVirtualProcessor@SchedulingNode@details@Concurrency@@QAEPAVVirtualProcessor@23@PAH@Z	52
6e19f	?GetNumberOfVirtualProcessors@SchedulerBase@details@Concurrency@@UBEIXZ	4
6e1a3	?CreateScheduleGroup@SchedulerBase@details@Concurrency@@UAEPAVScheduleGroup@3@AAVlocation@3@@Z	9
6e1ac	?StartupNewVirtualProcessor@SchedulerBase@details@Concurrency@@UAEXPAVScheduleGroupSegmentBase@23@Vlocation@3@@Z	38
6e1d2	?VirtualProcessorActiveNotification@SchedulerBase@details@Concurrency@@MAEX_NJ@Z	3
6e1d5	?ThrottlerDispatchBridge@SchedulerBase@details@Concurrency@@CGXPAXE@Z	15
6e1e4	FindScheduleGroupSegment	43
6e20f	?GetNextScheduleGroupSegment@SchedulingRing@details@Concurrency@@AAEPAVScheduleGroupSegmentBase@23@PAHHPAV?$ListArray@VScheduleGroupSegmentBase@details@Concurrency@@@23@@Z	54
6e245	?GetRunnableContext@CacheLocalScheduleGroupSegment@details@Concurrency@@EAEPAVInternalContextBase@23@XZ	18
6e257	?MailChore@FairScheduleGroup@details@Concurrency@@UAE?AVSlot@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@23@PAV_UnrealizedChore@23@PAVlocation@3@PAPAVScheduleGroupSegmentBase@23@@Z	17
6e268	?AllocateSegment@FairScheduleGroup@details@Concurrency@@MAEPAVScheduleGroupSegmentBase@23@PAVSchedulingRing@23@PAVlocation@3@@Z	151
6e314	RemoveSegments	14
6e322	Create	33
6e343	SetDefaultSchedulerPolicy	12
6e34f	ResetDefaultSchedulerPolicy	55
6e386	??_ESchedulerBase@details@Concurrency@@UAEPAXI@Z	31
6e3a5	??1SchedulerBase@details@Concurrency@@UAE@XZ	177
6e456	?Cleanup@SchedulerBase@details@Concurrency@@AAEXXZ	408
6e5ee	??1NumaInformation@SchedulerBase@details@Concurrency@@QAE@XZ	23
6e605	?GetNextSchedulingRing@SchedulerBase@details@Concurrency@@QAEPAVSchedulingRing@23@PBV423@PAV423@@Z	38
6e62b	?SetNextSchedulingRing@SchedulerBase@details@Concurrency@@QAEXPAVSchedulingRing@23@@Z	33
6e64c	?CheckOneShotStaticDestruction@SchedulerBase@details@Concurrency@@SAXXZ	69
6e691	SafeFastCurrentContext	28
6e6ad	?SafeFastCurrentScheduler@SchedulerBase@details@Concurrency@@SAPAV123@XZ	16
6e6bd	?SetDefaultSchedulerPolicy@SchedulerBase@details@Concurrency@@SAXABVSchedulerPolicy@3@@Z	172
6e797	?StartupVirtualProcessor@SchedulerBase@details@Concurrency@@QAE_NPAVScheduleGroupSegmentBase@23@Vlocation@3@K@Z	81
6e7e8	?FoundAvailableVirtualProcessor@SchedulerBase@details@Concurrency@@QAE_NAAVClaimTicket@VirtualProcessor@23@Vlocation@3@K@Z	252
6e8e4	PushRunnableToInactive	100
6e948	?ThrottlingTime@SchedulerBase@details@Concurrency@@QAEKK@Z	143
6e9d7	?DeferredGetInternalContext@SchedulerBase@details@Concurrency@@QAEXXZ	32
6e9f7	?ThrottlerTrampoline@SchedulerBase@details@Concurrency@@CGXPAXE@Z	71
6ea3e	?ThrottlerDispatch@SchedulerBase@details@Concurrency@@AAEXXZ	450
6ec00	?GetInternalContext@SchedulerBase@details@Concurrency@@QAEPAVInternalContextBase@23@_N@Z	266
6ed0a	Catch@1006ed0a	23
6ed3a	ReleaseInternalContext	64
6ed7a	GetRealizedChore	89
6eddc	ReleaseRealizedChore	68
6ee20	??0improper_scheduler_reference@Concurrency@@QAE@ABV01@@Z	27
6ee3b	?RegisterShutdownEvent@SchedulerBase@details@Concurrency@@UAEXPAX@Z	171
6eef4	?Attach@SchedulerBase@details@Concurrency@@UAEXXZ	84
6ef49	??0improper_scheduler_attach@Concurrency@@QAE@ABV01@@Z	27
6ef80	?Detach@SchedulerBase@details@Concurrency@@QAEXXZ	88
6f007	?DetachExternalContext@SchedulerBase@details@Concurrency@@AAEXPAVExternalContextBase@23@_N@Z	173
6f0b4	?ScheduleTask@SchedulerBase@details@Concurrency@@UAEXP6AXPAX@Z0@Z	43
6f0df	?ScheduleTask@SchedulerBase@details@Concurrency@@UAEXP6AXPAX@Z0AAVlocation@3@@Z	65
6f120	?IsAvailableLocation@SchedulerBase@details@Concurrency@@UBE_NABVlocation@3@@Z	60
6f15c	?DestroySchedulerEventHandlers@SchedulerBase@details@Concurrency@@MAEXXZ	53
6f191	PhaseOneShutdown	118
6f207	?AttemptSchedulerSweep@SchedulerBase@details@Concurrency@@IAEXXZ	38
6f22d	?FoundUnstartedChores@SchedulerBase@details@Concurrency@@AAE_NXZ	176
6f2dd	?TypeOfWorkPending@SchedulerBase@details@Concurrency@@MAE?AW4PendingWorkType@123@XZ	70
6f323	?CancelAllContexts@SchedulerBase@details@Concurrency@@MAEXXZ	109
6f390	?SweepSchedulerForFinalize@SchedulerBase@details@Concurrency@@AAEXXZ	103
6f3f7	?VirtualProcessorActive@SchedulerBase@details@Concurrency@@QAE_N_N@Z	192
6f4b7	VirtualProcessorIdle	92
6f513	?Resurrect@SchedulerBase@details@Concurrency@@AAEXXZ	104
6f57b	?PhaseTwoShutdown@SchedulerBase@details@Concurrency@@AAEXXZ	140
6f607	?Finalize@SchedulerBase@details@Concurrency@@AAEXXZ	315
6f742	?DecrementInternalContextCount@SchedulerBase@details@Concurrency@@QAEXXZ	28
6f75e	?ThrowSchedulerEvent@SchedulerBase@details@Concurrency@@CAXW4ConcRT_EventType@3@EI@Z	104
6f7d8	?RemoveVirtualProcessors@SchedulerBase@details@Concurrency@@IAEXPAPAUIVirtualProcessorRoot@3@I@Z	284
6f8f5	?Statistics@SchedulerBase@details@Concurrency@@IAEXPAI00@Z	497
6fae6	?GetSubAllocator@SchedulerBase@details@Concurrency@@SAPAVSubAllocator@23@_N@Z	128
6fb66	?ReturnSubAllocator@SchedulerBase@details@Concurrency@@SAXPAVSubAllocator@23@@Z	82
6fbb8	?CommitToVersion@SchedulerBase@details@Concurrency@@AAEXK@Z	170
6fc62	?ComputeSafePointCommitVersion@SchedulerBase@details@Concurrency@@AAEKXZ	137
6fceb	?CommitSafePoints@SchedulerBase@details@Concurrency@@QAEXXZ	169
6fd94	?InvokeOnSafePoint@SchedulerBase@details@Concurrency@@AAEXPAVSafePointInvocation@23@@Z	91
6fdef	InvokeAtNextSafePoint	51
6fe22	FindNodeByLocation	84
6fe76	?GetNextPriorityObject@SchedulerBase@details@Concurrency@@QAEPAUBoostedObject@23@XZ	99
6fed9	?PerformServiceScan@SchedulerBase@details@Concurrency@@AAEXK@Z	525
700e6	?RemovePrioritizedObject@SchedulerBase@details@Concurrency@@QAEXPAUBoostedObject@23@@Z	101
7014b	_Release	7
70152	??1?$Hash@II@details@Concurrency@@QAE@XZ	83
701a5	??0?$ListArray@VScheduleGroupBase@details@Concurrency@@@details@Concurrency@@QAE@PAVSchedulerBase@12@HH@Z	193
70266	??1?$ListArray@VScheduleGroupBase@details@Concurrency@@@details@Concurrency@@QAE@XZ	113
702d7	?AddTail@?$SafeRWList@VWaitNode@SchedulerBase@details@Concurrency@@VNoCount@CollectionTypes@34@V_ReaderWriterLock@34@@details@Concurrency@@QAEXPAVWaitNode@SchedulerBase@23@@Z	77
70324	??0?$ListArray@VExternalStatistics@details@Concurrency@@@details@Concurrency@@QAE@PAVSchedulerBase@12@HH@Z	193
703e5	AddHead	57
7041e	?Dequeue@?$SafeSQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@QAEPAVInternalContextBase@23@XZ	57
70457	?Remove@?$ListArray@VScheduleGroupBase@details@Concurrency@@@details@Concurrency@@QAE_NPAVScheduleGroupBase@23@H_N@Z	248
7054f	DeleteElements	34
70571	?CheckForDeletionBridge@?$ListArray@VScheduleGroupBase@details@Concurrency@@@details@Concurrency@@CAXPAV123@@Z	49
705a2	SchedulerPolicy	16
705b2	??0invalid_scheduler_policy_key@Concurrency@@QAE@ABV01@@Z	27
7065c	operator=	30
7067a	SetPolicyValue	154
70715	SetConcurrencyLimits	149
707ab	?_StringFromPolicyKey@SchedulerPolicy@Concurrency@@CAPADI@Z	16
707bb	?_ValidPolicyValue@SchedulerPolicy@Concurrency@@CA_NW4PolicyElementKey@2@I@Z	11
70852	?DeleteThis@SchedulerProxy@details@Concurrency@@MAEXXZ	21
70867	?Shutdown@SchedulerProxy@details@Concurrency@@UAEXXZ	10
70871	?GetNewThreadProxy@SchedulerProxy@details@Concurrency@@UAEPAUIThreadProxy@3@PAUIExecutionContext@3@@Z	123
708ec	?BindContext@SchedulerProxy@details@Concurrency@@UAEXPAUIExecutionContext@3@@Z	82
7093f	?UnbindContext@SchedulerProxy@details@Concurrency@@UAEXPAUIExecutionContext@3@@Z	75
7098b	?ReferenceCurrentThreadExecutionResource@SchedulerProxy@details@Concurrency@@QAEPAVExecutionResource@23@XZ	199
70a52	IncrementFixedCoreCount	130
70ad4	DecrementFixedCoreCount	113
70b45	?SubscribeCurrentThread@SchedulerProxy@details@Concurrency@@UAEPAUIExecutionResource@3@XZ	79
70b94	?CreateOversubscriber@SchedulerProxy@details@Concurrency@@UAEPAUIVirtualProcessorRoot@3@PAUIExecutionResource@3@@Z	184
70c5f	?AddExecutionResource@SchedulerProxy@details@Concurrency@@QAEXPAVExecutionResource@23@@Z	84
70cb3	ToggleBorrowedState	53
70ce8	AddCore	184
70da0	?RemoveCore@SchedulerProxy@details@Concurrency@@QAEXPAUSchedulerNode@23@I@Z	202
70e6a	?SendCoreNotification@SchedulerProxy@details@Concurrency@@QAEXPAUSchedulerCore@23@_N@Z	193
70f2b	?DestroyVirtualProcessorRoot@SchedulerProxy@details@Concurrency@@QAEXPAVVirtualProcessorRoot@23@@Z	108
70f97	?DestroyExecutionResource@SchedulerProxy@details@Concurrency@@QAEXPAVExecutionResource@23@@Z	141
71024	IncrementCoreSubscription	92
71080	DecrementCoreSubscription	88
710d8	AdjustAllocationIncrease	112
71148	??1SchedulerProxy@details@Concurrency@@IAE@XZ	110
711b6	FinalShutdown	16
711c6	Cleanup	188
71282	Remove	54
712b8	FindMatchingVirtualProcessor	61
712f5	?FoundAvailableVirtualProcessor@SchedulingNode@details@Concurrency@@AAE_NAAVClaimTicket@VirtualProcessor@23@Vlocation@3@K@Z	113
71366	?GetLocation@SchedulingNode@details@Concurrency@@QAE?AVlocation@3@XZ	41
7138f	FindVirtualProcessorByLocation	93
713ec	?Steal@?$StructuredWorkStealingQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@QAEPAVInternalContextBase@23@_N@Z	67
7142f	??1?$ListArray@VVirtualProcessor@details@Concurrency@@@details@Concurrency@@QAE@XZ	112
7149f	?UnlockedSteal@?$StructuredWorkStealingQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@QAEPAVInternalContextBase@23@_N@Z	213
71574	DeleteElements	36
71598	?Claim@Slot@?$Mailbox@VInternalContextBase@details@Concurrency@@@details@Concurrency@@QAE_NPAPAVInternalContextBase@34@@Z	81
715e9	??1?$ListArray@VScheduleGroupSegmentBase@details@Concurrency@@@details@Concurrency@@QAE@XZ	112
71659	?Remove@?$ListArray@VScheduleGroupSegmentBase@details@Concurrency@@@details@Concurrency@@QAE_NPAVScheduleGroupSegmentBase@23@H_N@Z	253
71756	DeleteElements	36
7177a	?CheckForDeletionBridge@?$ListArray@VScheduleGroupSegmentBase@details@Concurrency@@@details@Concurrency@@CAXPAV123@@Z	49
717ab	GetNextSchedulingNode	77
717f8	?AcquireQuickCacheSlot@SchedulerBase@details@Concurrency@@QAEPAVScheduleGroupSegmentBase@23@I@Z	61
71835	?GetPseudoRRAffineScheduleGroupSegment@SchedulingRing@details@Concurrency@@QAEPAVScheduleGroupSegmentBase@23@PAH@Z	53
7186a	?GetPseudoRRNonAffineScheduleGroupSegment@SchedulingRing@details@Concurrency@@QAEPAVScheduleGroupSegmentBase@23@PAH@Z	56
718a2	?ResolveToken@WorkItem@details@Concurrency@@QAE_NXZ	110
71910	Bind	73
71959	BindTo	54
7198f	?StealLocalRunnable@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingNode@23@PAVVirtualProcessor@23@@Z	212
71a63	StealForeignLocalRunnable	66
71aa5	?PreSearch@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@@Z	56
71add	?GetLocalRunnable@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVVirtualProcessor@23@_N@Z	186
71b97	?GetRunnableContext@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@@Z	43
71bc2	?GetRealizedChore@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_N@Z	83
71c15	GetUnrealizedChore	83
71c68	?QuickSearch@WorkSearchContext@details@Concurrency@@AAE_NPAVScheduleGroupSegmentBase@23@PAVWorkItem@23@_NK@Z	115
71cdb	?QuickSearchYield@WorkSearchContext@details@Concurrency@@AAE_NPAVScheduleGroupSegmentBase@23@PAVWorkItem@23@_NK@Z	116
71d4f	?SkipSegmentSearch@WorkSearchContext@details@Concurrency@@AAE_NPAVScheduleGroupSegmentBase@23@0W4SearchAffinity@123@_N@Z	127
71dce	?GetRunnableContextWithinGroup@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@W4SearchAffinity@123@_N@Z	153
71e67	?GetRealizedChoreWithinGroup@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NW4SearchAffinity@123@2@Z	129
71ee8	?GetUnrealizedChoreWithinGroup@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NW4SearchAffinity@123@2@Z	135
71f6f	?SearchFair_Runnables@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@@Z	116
71fe3	?SearchFair_Realized@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@_N@Z	143
72072	?SearchFair_Unrealized@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@_N@Z	150
72108	?SearchFair@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NK@Z	269
72215	?SearchFairYield@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NK@Z	264
7231d	?SearchCacheLocal_Runnables@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@PAVScheduleGroupSegmentBase@23@_NW4SearchAffinity@123@K3@Z	282
72437	?SearchCacheLocal_Realized@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@PAVScheduleGroupSegmentBase@23@_NW4SearchAffinity@123@K3@Z	248
7252f	?SearchCacheLocal_Unrealized@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVSchedulingRing@23@PAVScheduleGroupSegmentBase@23@_NW4SearchAffinity@123@K3@Z	251
7262a	?SearchCacheLocal@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NK@Z	818
7295c	?SearchCacheLocalYield@WorkSearchContext@details@Concurrency@@AAE_NPAVWorkItem@23@PAVScheduleGroupSegmentBase@23@_NK@Z	700
72c18	?Pop@?$StructuredWorkStealingQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@QAEPAVInternalContextBase@23@XZ	77
72c65	Alloc	74
72cb0	Free	26
72cca	?GetBucketIndex@SubAllocator@details@Concurrency@@SAHI@Z	76
72d16	?Alloc@SubAllocator@details@Concurrency@@QAEPAXI@Z	90
72d70	?Free@SubAllocator@details@Concurrency@@QAEXPAX@Z	65
72dbf	??1AllocatorBucket@details@Concurrency@@QAE@XZ	35
72de2	??1exception_ptr@std@@QAE@XZ	8
72dea	?GetArbitraryAlias@ContextBase@details@Concurrency@@QAEPAV_TaskCollection@23@PAV423@@Z	94
72e48	?AddArbitraryAlias@ContextBase@details@Concurrency@@QAEXPAV_TaskCollection@23@0@Z	190
72f06	Push	114
72f78	_StructuredTaskCollection	129
72ff9	?_CancelViaToken@_StructuredTaskCollection@details@Concurrency@@CAXPAV123@@Z	12
73005	_Schedule	93
73063	??0invalid_multiple_scheduling@Concurrency@@QAE@ABV01@@Z	27
7309c	_Schedule	90
730f7	_RunAndWait	573
732e8	Catch@100732e8	71
73340	Catch_All@10073340	30
733aa	_CleanupToken	51
733dd	_Abort	201
734a6	_Cancel	110
73514	_IsCanceling	115
73587	?_WaitOnStolenChores@_StructuredTaskCollection@details@Concurrency@@AAEXJ@Z	58
735c1	?_CountUp@_StructuredTaskCollection@details@Concurrency@@AAEXXZ	85
73616	_Initialize	81
73667	_TaskCollection	161
73708	_TaskCollection	192
737c8	?_TaskCleanup@_TaskCollection@details@Concurrency@@AAE_N_N@Z	88
73820	~_TaskCollection	195
